,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology
3964,2045,,E5IPPULIME_PROD,,,,,,,,0.0028,,,,,,,,,,,
3965,2045,,E5IPPULUBRI_GREASE,,,,,,,,0.001,,,,,,,,,,,
3966,2045,,E5IPPULUBRI_OILS,,,,,,,,0.1218,,,,,,,,,,,
3967,2045,,E5IPPUPARAFFIN,,,,,,,,0.0132,,,,,,,,,,,
3968,2045,,E5IPPUREFR_AC,,,,,,,,0.6336,,,,,,,,,,,
3969,2045,,E5IPPUSF6_USE,,,,,,,,0.0272,,,,,,,,,,,
3970,2045,,,CO2e_IPPU,,1.8400648,,,,,,,,,,,,,,,,
3971,2045,,,,,,,,,,,4.516696e-05,,,,,,,0.00055733697,,,
3972,2045,,,,,,,,,,,1.9357269e-05,,,,,,,0.00055733697,,,
3973,2045,,,,,,,,,,,6.4785686e-08,,,,,,,0.00055733697,,,
3974,2045,,,,,,,,,,,1.9065502e-06,,,,,,,0.00055733697,,,
3975,2045,,,,,,,,,,,1.1568872e-06,,,,,,,0.00055733697,,,
3976,2045,,,,,,,,,,,3.4706617e-08,,,,,,,0.00055733697,,,
3977,2045,,,,,,,,,,,2.8181773e-06,,,,,,,0.00055733697,,,
3978,2045,,,,,,,,,,,2.3137745e-08,,,,,,,0.00055733697,,,
3979,2045,,,,,,,,,,,3.0541823e-07,,,,,,,0.00055733697,,,
3980,2045,,,,,,,,,,,1.4660075e-05,,,,,,,0.00055733697,,,
3981,2045,,,,,,,,,,,1.3882647e-08,,,,,,,0.00055733697,,,
3982,2045,,,,,,,,,,,4.627549e-08,,,,,,,0.00055733697,,,
3983,2045,,,,,,,,,,,6.2934666e-07,,,,,,,0.00055733697,,,
3984,2045,,,,,,,,,,,4.516696e-05,,,,,,,0.00055733697,,,
3985,2045,,,,,,,,,,,6.4524229e-05,,,,,,,0.00055733697,,,
3986,2045,,,,,,,,,,,6.4524229e-05,,,,,,,0.00055733697,,,
3987,2045,,,,,,,,,,,6.4785686e-08,,,,,,,0.00055733697,,,
3988,2045,,,,,,,,,,,1.9065502e-06,,,,,,,0.00055733697,,,
3989,2045,,,,,,,,,,,1.1568872e-06,,,,,,,0.00055733697,,,
3990,2045,,,,,,,,,,,3.4706617e-08,,,,,,,0.00055733697,,,
3991,2045,,,,,,,,,,,2.8181773e-06,,,,,,,0.00055733697,,,
3992,2045,,,,,,,,,,,2.3137745e-08,,,,,,,0.00055733697,,,
3993,2045,,,,,,,,,,,3.0541823e-07,,,,,,,0.00055733697,,,
3994,2045,,,,,,,,,,,1.4660075e-05,,,,,,,0.00055733697,,,
3995,2045,,,,,,,,,,,1.3882647e-08,,,,,,,0.00055733697,,,
3996,2045,,,,,,,,,,,4.627549e-08,,,,,,,0.00055733697,,,
3997,2045,,,,,,,,,,,6.2934666e-07,,,,,,,0.00055733697,,,
3998,2046,AEROSOLS,AEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
3999,2046,AEROSOLS,,CO2e_IPPU,,,,0.0002,,,,,,,,,,,,,,
4000,2046,AEROSOLS,,,0.0002,,,,2e-08,2e-08,,,,0.0002,2e-08,,,0.0002,,,0.0002,
4001,2046,CARBIDE_PROD,CARBIDE_PROD,,,,,,,,,,,,,0.0016,0.0016,,,,,
4002,2046,CARBIDE_PROD,,CO2e_IPPU,,,,0.00176,,,,,,,,,,,,,,
4003,2046,CARBIDE_PROD,,,0.0016,,,,1.6e-07,1.6e-07,,,3.4407812e-08,0.0016,1.6e-07,,,0.0016,,6.9665328e-08,0.0016,
4004,2046,CARBONATE,CARBONATE,,,,,,,,,,,,,0.0529,0.0529,,,,,
4005,2046,CARBONATE,,CO2e_IPPU,,,,0.02194821,,,,,,,,,,,,,,
4006,2046,CARBONATE,,,0.0529,,,,5.29e-06,5.29e-06,,,1.1376083e-06,0.0529,5.29e-06,,,0.0529,,2.3033099e-06,0.0529,
4007,2046,FIRE_PROT,FIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
4008,2046,FIRE_PROT,,CO2e_IPPU,,,,0.0006,,,,,,,,,,,,,,
4009,2046,FIRE_PROT,,,0.0006,,,,6e-08,6e-08,,,1.290293e-08,0.0006,6e-08,,,0.0006,,2.6124498e-08,0.0006,
4010,2046,FLUOR_GLASS,FLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
4011,2046,FLUOR_GLASS,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
4012,2046,FLUOR_GLASS,,,0.002,,,,2e-07,2e-07,,,4.3009766e-08,0.002,2e-07,,,0.002,,8.7081661e-08,0.002,
4013,2046,GLASS_PROD,GLASS_PROD,,,,,,,,,,,,,0.0873,0.0873,,,,,
4014,2046,GLASS_PROD,,CO2e_IPPU,,,,0.0873,,,,,,,,,,,,,,
4015,2046,GLASS_PROD,,,0.0873,,,,8.73e-06,8.73e-06,,,1.8773763e-06,0.0873,8.73e-06,,,0.0873,,3.8011145e-06,0.0873,
4016,2046,IMP_REFR_AC,REFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
4017,2046,IMP_REFR_AC,,CO2e_IPPU,,,,0.6336,,,,,,,,,,,,,,
4018,2046,IMP_REFR_AC,,,0.6336,,,,6.336e-05,6.336e-05,,,1.3625494e-05,0.6336,6.336e-05,,,0.6336,,2.758747e-05,0.6336,
4019,2046,LIME_PROD,LIME_PROD,,,,,,,,,,,,,0.0028,0.0028,,,,,
4020,2046,LIME_PROD,,CO2e_IPPU,,,,0.0028,,,,,,,,,,,,,,
4021,2046,LIME_PROD,,,99999.0,,,,2.8e-07,2.8e-07,,,6.0213672e-08,99999.0,2.8e-07,,,99999.0,,1.2191432e-07,0.0028,
4022,2046,LUBRI_GREASE,LUBRI_GREASE,,,,,,,,,,,,,0.0011,0.0011,,,,,
4023,2046,LUBRI_GREASE,,CO2e_IPPU,,,,0.00016214,,,,,,,,,,,,,,
4024,2046,LUBRI_GREASE,,,0.0011,,,,1.1e-07,1.1e-07,,,2.3655371e-08,0.0011,1.1e-07,,,0.0011,,4.7894913e-08,0.0011,
4025,2046,LUBRI_OILS,LUBRI_OILS,,,,,,,,,,,,,0.1289,0.1289,,,,,
4026,2046,LUBRI_OILS,,CO2e_IPPU,,,,0.07599944,,,,,,,,,,,,,,
4027,2046,LUBRI_OILS,,,0.1289,,,,1.289e-05,1.289e-05,,,2.7719794e-06,0.1289,1.289e-05,,,0.1289,,5.612413e-06,0.1289,
4028,2046,PARAFFIN,PARAFFIN,,,,,,,,,,,,,0.0139,0.0139,,,,,
4029,2046,PARAFFIN,,CO2e_IPPU,,,,0.00819544,,,,,,,,,,,,,,
4030,2046,PARAFFIN,,,0.0139,,,,1.39e-06,1.39e-06,,,2.9891787e-07,0.0139,1.39e-06,,,0.0139,,6.0521754e-07,0.0139,
4031,2046,PROD_CEM,CEM_PROD,,,,,,,,,,,,,2.8234,2.8234,,,,,
4032,2046,PROD_CEM,CLK_PROD,,,,,,,,,,,,,,,,,,,1.97638
4033,2046,PROD_CEM,RAW_MAT_CEM,,,,,,,,,,,,,,,,,,,0.84702
4034,2046,PROD_CEM,,,99999.0,,,,0.00028234,0.00028234,,,6.0716886e-05,99999.0,0.00028234,,,99999.0,,0.00012293318,2.8234,
4035,2046,PROD_CLK_TRAD,CLK_PROD,,,,,,,,,,,,,1.97638,1.97638,,,,,
4036,2046,PROD_CLK_TRAD,RAW_MAT_CLK,,,,,,,,,,,,,,,,,,,1.97638
4037,2046,PROD_CLK_TRAD,,CO2e_IPPU,,,,1.0283145,,,,,,,,,,,,,,
4038,2046,PROD_CLK_TRAD,,,99999.0,,,,0.000197638,0.000197638,,,4.250182e-05,99999.0,0.000197638,,,99999.0,,8.6053226e-05,1.97638,
4039,2046,RAW_MAT_CEM,RAW_MAT_CEM,,,,,,,,,,,,,0.84702,0.84702,,,,,
4040,2046,RAW_MAT_CEM,,,99999.0,,,,8.4702e-05,8.4702e-05,,,1.8215066e-05,99999.0,8.4702e-05,,,99999.0,,3.6879954e-05,0.84702,
4041,2046,RAW_MAT_CLK,RAW_MAT_CLK,,,,,,,,,,,,,1.97638,1.97638,,,,,
4042,2046,RAW_MAT_CLK,,,99999.0,,,,0.000197638,0.000197638,,,4.250182e-05,99999.0,0.000197638,,,99999.0,,8.6053226e-05,1.97638,
4043,2046,SF6_USE,SF6_USE,,,,,,,,,,,,,0.0277,0.0277,,,,,
4044,2046,SF6_USE,,CO2e_IPPU,,,,0.00066203,,,,,,,,,,,,,,
4045,2046,SF6_USE,,,0.0277,,,,2.77e-06,2.77e-06,,,5.9568525e-07,0.0277,2.77e-06,,,0.0277,,1.206081e-06,0.0277,
4046,2046,T5AEROSOLSIPPU,AEROSOLS,,,,,,,,,,,,,,,,,,,0.0002
4047,2046,T5AEROSOLSIPPU,E5IPPUAEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
4048,2046,T5AEROSOLSIPPU,,,99999.0,,,,2e-08,2e-08,,,,99999.0,2e-08,,,99999.0,,,0.0002,
4049,2046,T5CARBIDE_PRODIPPU,CARBIDE_PROD,,,,,,,,,,,,,,,,,,,0.0016
4050,2046,T5CARBIDE_PRODIPPU,E5IPPUCARBIDE_PROD,,,,,,,,,,,,,0.0016,0.0016,,,,,
4051,2046,T5CARBIDE_PRODIPPU,,,99999.0,,,,1.6e-07,1.6e-07,,,3.4407812e-08,99999.0,1.6e-07,,,99999.0,,6.9665328e-08,0.0016,
4052,2046,T5CARBONATEIPPU,CARBONATE,,,,,,,,,,,,,,,,,,,0.0529
4053,2046,T5CARBONATEIPPU,E5IPPUCARBONATE,,,,,,,,,,,,,0.0529,0.0529,,,,,
4054,2046,T5CARBONATEIPPU,,,99999.0,,,,5.29e-06,5.29e-06,,,1.1376083e-06,99999.0,5.29e-06,,,99999.0,,2.3033099e-06,0.0529,
4055,2046,T5CEM_PRODIND,CEM_PROD,,,,,,,,,,,,,,,,,,,2.8234
4056,2046,T5CEM_PRODIND,E5INDCEM_PROD,,,,,,,,,,,,,2.8234,2.8234,,,,,
4057,2046,T5CEM_PRODIND,,,99999.0,,,,0.00028234,0.00028234,,,6.0716886e-05,99999.0,0.00028234,,,99999.0,,0.00012293318,2.8234,
4058,2046,T5FIRE_PROTIPPU,E5IPPUFIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
4059,2046,T5FIRE_PROTIPPU,FIRE_PROT,,,,,,,,,,,,,,,,,,,0.0006
4060,2046,T5FIRE_PROTIPPU,,,99999.0,,,,6e-08,6e-08,,,1.290293e-08,99999.0,6e-08,,,99999.0,,2.6124498e-08,0.0006,
4061,2046,T5FLUOR_GLASSIPPU,E5IPPUFLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
4062,2046,T5FLUOR_GLASSIPPU,FLUOR_GLASS,,,,,,,,,,,,,,,,,,,0.002
4063,2046,T5FLUOR_GLASSIPPU,,,99999.0,,,,2e-07,2e-07,,,4.3009766e-08,99999.0,2e-07,,,99999.0,,8.7081661e-08,0.002,
4064,2046,T5GLASS_PRODIPPU,E5IPPUGLASS_PROD,,,,,,,,,,,,,0.0873,0.0873,,,,,
4065,2046,T5GLASS_PRODIPPU,GLASS_PROD,,,,,,,,,,,,,,,,,,,0.0873
4066,2046,T5GLASS_PRODIPPU,,,99999.0,,,,8.73e-06,8.73e-06,,,1.8773763e-06,99999.0,8.73e-06,,,99999.0,,3.8011145e-06,0.0873,
4067,2046,T5LIME_PRODIPPU,E5IPPULIME_PROD,,,,,,,,,,,,,0.0028,0.0028,,,,,
4068,2046,T5LIME_PRODIPPU,LIME_PROD,,,,,,,,,,,,,,,,,,,0.0028
4069,2046,T5LIME_PRODIPPU,,,99999.0,,,,2.8e-07,2.8e-07,,,6.0213672e-08,99999.0,2.8e-07,,,99999.0,,1.2191432e-07,0.0028,
4070,2046,T5LUBRI_GREASEIPPU,E5IPPULUBRI_GREASE,,,,,,,,,,,,,0.0011,0.0011,,,,,
4071,2046,T5LUBRI_GREASEIPPU,LUBRI_GREASE,,,,,,,,,,,,,,,,,,,0.0011
4072,2046,T5LUBRI_GREASEIPPU,,,99999.0,,,,1.1e-07,1.1e-07,,,2.3655371e-08,99999.0,1.1e-07,,,99999.0,,4.7894913e-08,0.0011,
4073,2046,T5LUBRI_OILSIPPU,E5IPPULUBRI_OILS,,,,,,,,,,,,,0.1289,0.1289,,,,,
4074,2046,T5LUBRI_OILSIPPU,LUBRI_OILS,,,,,,,,,,,,,,,,,,,0.1289
4075,2046,T5LUBRI_OILSIPPU,,,99999.0,,,,1.289e-05,1.289e-05,,,2.7719794e-06,99999.0,1.289e-05,,,99999.0,,5.612413e-06,0.1289,
4076,2046,T5PARAFFINIPPU,E5IPPUPARAFFIN,,,,,,,,,,,,,0.0139,0.0139,,,,,
4077,2046,T5PARAFFINIPPU,PARAFFIN,,,,,,,,,,,,,,,,,,,0.0139
4078,2046,T5PARAFFINIPPU,,,99999.0,,,,1.39e-06,1.39e-06,,,2.9891787e-07,99999.0,1.39e-06,,,99999.0,,6.0521754e-07,0.0139,
4079,2046,T5REFR_ACIPPU,E5IPPUREFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
4080,2046,T5REFR_ACIPPU,REFR_AC,,,,,,,,,,,,,,,,,,,0.6336
4081,2046,T5REFR_ACIPPU,,,99999.0,,,,6.336e-05,6.336e-05,,,1.3625494e-05,99999.0,6.336e-05,,,99999.0,,2.758747e-05,0.6336,
4082,2046,T5SF6_USEIPPU,E5IPPUSF6_USE,,,,,,,,,,,,,0.0277,0.0277,,,,,
4083,2046,T5SF6_USEIPPU,SF6_USE,,,,,,,,,,,,,,,,,,,0.0277
4084,2046,T5SF6_USEIPPU,,,99999.0,,,,2.77e-06,2.77e-06,,,5.9568525e-07,99999.0,2.77e-06,,,99999.0,,1.206081e-06,0.0277,
4085,2046,,E5INDCEM_PROD,,,,,,,,2.8234,,,,,,,,,,,
4086,2046,,E5IPPUAEROSOLS,,,,,,,,0.0002,,,,,,,,,,,
4087,2046,,E5IPPUCARBIDE_PROD,,,,,,,,0.0016,,,,,,,,,,,
4088,2046,,E5IPPUCARBONATE,,,,,,,,0.0529,,,,,,,,,,,
4089,2046,,E5IPPUFIRE_PROT,,,,,,,,0.0006,,,,,,,,,,,
4090,2046,,E5IPPUFLUOR_GLASS,,,,,,,,0.002,,,,,,,,,,,
4091,2046,,E5IPPUGLASS_PROD,,,,,,,,0.0873,,,,,,,,,,,
4092,2046,,E5IPPULIME_PROD,,,,,,,,0.0028,,,,,,,,,,,
4093,2046,,E5IPPULUBRI_GREASE,,,,,,,,0.0011,,,,,,,,,,,
4094,2046,,E5IPPULUBRI_OILS,,,,,,,,0.1289,,,,,,,,,,,
4095,2046,,E5IPPUPARAFFIN,,,,,,,,0.0139,,,,,,,,,,,
4096,2046,,E5IPPUREFR_AC,,,,,,,,0.6336,,,,,,,,,,,
4097,2046,,E5IPPUSF6_USE,,,,,,,,0.0277,,,,,,,,,,,
4098,2046,,,CO2e_IPPU,,1.8635417,,,,,,,,,,,,,,,,
4099,2046,,,,,,,,,,,4.3551406e-05,,,,,,,0.00053780676,,,
4100,2046,,,,,,,,,,,1.8664888e-05,,,,,,,0.00053780676,,,
4101,2046,,,,,,,,,,,6.1700653e-08,,,,,,,0.00053780676,,,
4102,2046,,,,,,,,,,,1.9237382e-06,,,,,,,0.00053780676,,,
4103,2046,,,,,,,,,,,1.1657016e-06,,,,,,,0.00053780676,,,
4104,2046,,,,,,,,,,,3.5257516e-08,,,,,,,0.00053780676,,,
4105,2046,,,,,,,,,,,2.8404336e-06,,,,,,,0.00053780676,,,
4106,2046,,,,,,,,,,,2.4239542e-08,,,,,,,0.00053780676,,,
4107,2046,,,,,,,,,,,3.0629967e-07,,,,,,,0.00053780676,,,
4108,2046,,,,,,,,,,,1.3961976e-05,,,,,,,0.00053780676,,,
4109,2046,,,,,,,,,,,1.3221568e-08,,,,,,,0.00053780676,,,
4110,2046,,,,,,,,,,,4.4071895e-08,,,,,,,0.00053780676,,,
4111,2046,,,,,,,,,,,6.1039575e-07,,,,,,,0.00053780676,,,
4112,2046,,,,,,,,,,,4.3551406e-05,,,,,,,0.00053780676,,,
4113,2046,,,,,,,,,,,6.2216294e-05,,,,,,,0.00053780676,,,
4114,2046,,,,,,,,,,,6.2216294e-05,,,,,,,0.00053780676,,,
4115,2046,,,,,,,,,,,6.1700653e-08,,,,,,,0.00053780676,,,
4116,2046,,,,,,,,,,,1.9237382e-06,,,,,,,0.00053780676,,,
4117,2046,,,,,,,,,,,1.1657016e-06,,,,,,,0.00053780676,,,
4118,2046,,,,,,,,,,,3.5257516e-08,,,,,,,0.00053780676,,,
4119,2046,,,,,,,,,,,2.8404336e-06,,,,,,,0.00053780676,,,
4120,2046,,,,,,,,,,,2.4239542e-08,,,,,,,0.00053780676,,,
4121,2046,,,,,,,,,,,3.0629967e-07,,,,,,,0.00053780676,,,
4122,2046,,,,,,,,,,,1.3961976e-05,,,,,,,0.00053780676,,,
4123,2046,,,,,,,,,,,1.3221568e-08,,,,,,,0.00053780676,,,
4124,2046,,,,,,,,,,,4.4071895e-08,,,,,,,0.00053780676,,,
4125,2046,,,,,,,,,,,6.1039575e-07,,,,,,,0.00053780676,,,
4126,2047,AEROSOLS,AEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
4127,2047,AEROSOLS,,CO2e_IPPU,,,,0.0002,,,,,,,,,,,,,,
4128,2047,AEROSOLS,,,0.0002,,,,2e-08,2e-08,,,,0.0002,2e-08,,,0.0002,,,0.0002,
4129,2047,CARBIDE_PROD,CARBIDE_PROD,,,,,,,,,,,,,0.0017,0.0017,,,,,
4130,2047,CARBIDE_PROD,,CO2e_IPPU,,,,0.00187,,,,,,,,,,,,,,
4131,2047,CARBIDE_PROD,,,0.0017,,,,1.7e-07,1.7e-07,,,3.4817429e-08,0.0017,1.7e-07,,,0.0017,,7.0494678e-08,0.0017,
4132,2047,CARBONATE,CARBONATE,,,,,,,,,,,,,0.056,0.056,,,,,
4133,2047,CARBONATE,,CO2e_IPPU,,,,0.0232344,,,,,,,,,,,,,,
4134,2047,CARBONATE,,,0.056,,,,5.6e-06,5.6e-06,,,1.1469271e-06,0.056,5.6e-06,,,0.056,,2.3221776e-06,0.056,
4135,2047,FIRE_PROT,FIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
4136,2047,FIRE_PROT,,CO2e_IPPU,,,,0.0006,,,,,,,,,,,,,,
4137,2047,FIRE_PROT,,,0.0006,,,,6e-08,6e-08,,,1.2288504e-08,0.0006,6e-08,,,0.0006,,2.4880474e-08,0.0006,
4138,2047,FLUOR_GLASS,FLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
4139,2047,FLUOR_GLASS,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
4140,2047,FLUOR_GLASS,,,0.002,,,,2e-07,2e-07,,,4.0961681e-08,0.002,2e-07,,,0.002,,8.2934915e-08,0.002,
4141,2047,GLASS_PROD,GLASS_PROD,,,,,,,,,,,,,0.0924,0.0924,,,,,
4142,2047,GLASS_PROD,,CO2e_IPPU,,,,0.0924,,,,,,,,,,,,,,
4143,2047,GLASS_PROD,,,0.0924,,,,9.24e-06,9.24e-06,,,1.8924297e-06,0.0924,9.24e-06,,,0.0924,,3.8315931e-06,0.0924,
4144,2047,IMP_REFR_AC,REFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
4145,2047,IMP_REFR_AC,,CO2e_IPPU,,,,0.6336,,,,,,,,,,,,,,
4146,2047,IMP_REFR_AC,,,0.6336,,,,6.336e-05,6.336e-05,,,1.2976661e-05,0.6336,6.336e-05,,,0.6336,,2.6273781e-05,0.6336,
4147,2047,LIME_PROD,LIME_PROD,,,,,,,,,,,,,0.0028,0.0028,,,,,
4148,2047,LIME_PROD,,CO2e_IPPU,,,,0.0028,,,,,,,,,,,,,,
4149,2047,LIME_PROD,,,99999.0,,,,2.8e-07,2.8e-07,,,5.7346354e-08,99999.0,2.8e-07,,,99999.0,,1.1610888e-07,0.0028,
4150,2047,LUBRI_GREASE,LUBRI_GREASE,,,,,,,,,,,,,0.0011,0.0011,,,,,
4151,2047,LUBRI_GREASE,,CO2e_IPPU,,,,0.00016214,,,,,,,,,,,,,,
4152,2047,LUBRI_GREASE,,,0.0011,,,,1.1e-07,1.1e-07,,,2.2528925e-08,0.0011,1.1e-07,,,0.0011,,4.5614203e-08,0.0011,
4153,2047,LUBRI_OILS,LUBRI_OILS,,,,,,,,,,,,,0.1365,0.1365,,,,,
4154,2047,LUBRI_OILS,,CO2e_IPPU,,,,0.0804804,,,,,,,,,,,,,,
4155,2047,LUBRI_OILS,,,0.1365,,,,1.365e-05,1.365e-05,,,2.7956348e-06,0.1365,1.365e-05,,,0.1365,,5.6603079e-06,0.1365,
4156,2047,PARAFFIN,PARAFFIN,,,,,,,,,,,,,0.0148,0.0148,,,,,
4157,2047,PARAFFIN,,CO2e_IPPU,,,,0.00872608,,,,,,,,,,,,,,
4158,2047,PARAFFIN,,,0.0148,,,,1.48e-06,1.48e-06,,,3.0311644e-07,0.0148,1.48e-06,,,0.0148,,6.1371837e-07,0.0148,
4159,2047,PROD_CEM,CEM_PROD,,,,,,,,,,,,,2.8585,2.8585,,,,,
4160,2047,PROD_CEM,CLK_PROD,,,,,,,,,,,,,,,,,,,2.00095
4161,2047,PROD_CEM,RAW_MAT_CEM,,,,,,,,,,,,,,,,,,,0.85755
4162,2047,PROD_CEM,,,99999.0,,,,0.00028585,0.00028585,,,5.8544483e-05,99999.0,0.00028585,,,99999.0,,0.00011853473,2.8585,
4163,2047,PROD_CLK_TRAD,CLK_PROD,,,,,,,,,,,,,2.00095,2.00095,,,,,
4164,2047,PROD_CLK_TRAD,RAW_MAT_CLK,,,,,,,,,,,,,,,,,,,2.00095
4165,2047,PROD_CLK_TRAD,,CO2e_IPPU,,,,1.0410983,,,,,,,,,,,,,,
4166,2047,PROD_CLK_TRAD,,,99999.0,,,,0.000200095,0.000200095,,,4.0981138e-05,99999.0,0.000200095,,,99999.0,,8.2974309e-05,2.00095,
4167,2047,RAW_MAT_CEM,RAW_MAT_CEM,,,,,,,,,,,,,0.85755,0.85755,,,,,
4168,2047,RAW_MAT_CEM,,,99999.0,,,,8.5755e-05,8.5755e-05,,,1.7563345e-05,99999.0,8.5755e-05,,,99999.0,,3.5560418e-05,0.85755,
4169,2047,RAW_MAT_CLK,RAW_MAT_CLK,,,,,,,,,,,,,2.00095,2.00095,,,,,
4170,2047,RAW_MAT_CLK,,,99999.0,,,,0.000200095,0.000200095,,,4.0981138e-05,99999.0,0.000200095,,,99999.0,,8.2974309e-05,2.00095,
4171,2047,SF6_USE,SF6_USE,,,,,,,,,,,,,0.0282,0.0282,,,,,
4172,2047,SF6_USE,,CO2e_IPPU,,,,0.00067398,,,,,,,,,,,,,,
4173,2047,SF6_USE,,,0.0282,,,,2.82e-06,2.82e-06,,,5.7755971e-07,0.0282,2.82e-06,,,0.0282,,1.1693823e-06,0.0282,
4174,2047,T5AEROSOLSIPPU,AEROSOLS,,,,,,,,,,,,,,,,,,,0.0002
4175,2047,T5AEROSOLSIPPU,E5IPPUAEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
4176,2047,T5AEROSOLSIPPU,,,99999.0,,,,2e-08,2e-08,,,,99999.0,2e-08,,,99999.0,,,0.0002,
4177,2047,T5CARBIDE_PRODIPPU,CARBIDE_PROD,,,,,,,,,,,,,,,,,,,0.0017
4178,2047,T5CARBIDE_PRODIPPU,E5IPPUCARBIDE_PROD,,,,,,,,,,,,,0.0017,0.0017,,,,,
4179,2047,T5CARBIDE_PRODIPPU,,,99999.0,,,,1.7e-07,1.7e-07,,,3.4817429e-08,99999.0,1.7e-07,,,99999.0,,7.0494678e-08,0.0017,
4180,2047,T5CARBONATEIPPU,CARBONATE,,,,,,,,,,,,,,,,,,,0.056
4181,2047,T5CARBONATEIPPU,E5IPPUCARBONATE,,,,,,,,,,,,,0.056,0.056,,,,,
4182,2047,T5CARBONATEIPPU,,,99999.0,,,,5.6e-06,5.6e-06,,,1.1469271e-06,99999.0,5.6e-06,,,99999.0,,2.3221776e-06,0.056,
4183,2047,T5CEM_PRODIND,CEM_PROD,,,,,,,,,,,,,,,,,,,2.8585
4184,2047,T5CEM_PRODIND,E5INDCEM_PROD,,,,,,,,,,,,,2.8585,2.8585,,,,,
4185,2047,T5CEM_PRODIND,,,99999.0,,,,0.00028585,0.00028585,,,5.8544483e-05,99999.0,0.00028585,,,99999.0,,0.00011853473,2.8585,
4186,2047,T5FIRE_PROTIPPU,E5IPPUFIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
4187,2047,T5FIRE_PROTIPPU,FIRE_PROT,,,,,,,,,,,,,,,,,,,0.0006
4188,2047,T5FIRE_PROTIPPU,,,99999.0,,,,6e-08,6e-08,,,1.2288504e-08,99999.0,6e-08,,,99999.0,,2.4880474e-08,0.0006,
4189,2047,T5FLUOR_GLASSIPPU,E5IPPUFLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
4190,2047,T5FLUOR_GLASSIPPU,FLUOR_GLASS,,,,,,,,,,,,,,,,,,,0.002
4191,2047,T5FLUOR_GLASSIPPU,,,99999.0,,,,2e-07,2e-07,,,4.0961681e-08,99999.0,2e-07,,,99999.0,,8.2934915e-08,0.002,
4192,2047,T5GLASS_PRODIPPU,E5IPPUGLASS_PROD,,,,,,,,,,,,,0.0924,0.0924,,,,,
4193,2047,T5GLASS_PRODIPPU,GLASS_PROD,,,,,,,,,,,,,,,,,,,0.0924
4194,2047,T5GLASS_PRODIPPU,,,99999.0,,,,9.24e-06,9.24e-06,,,1.8924297e-06,99999.0,9.24e-06,,,99999.0,,3.8315931e-06,0.0924,
4195,2047,T5LIME_PRODIPPU,E5IPPULIME_PROD,,,,,,,,,,,,,0.0028,0.0028,,,,,
4196,2047,T5LIME_PRODIPPU,LIME_PROD,,,,,,,,,,,,,,,,,,,0.0028
4197,2047,T5LIME_PRODIPPU,,,99999.0,,,,2.8e-07,2.8e-07,,,5.7346354e-08,99999.0,2.8e-07,,,99999.0,,1.1610888e-07,0.0028,
4198,2047,T5LUBRI_GREASEIPPU,E5IPPULUBRI_GREASE,,,,,,,,,,,,,0.0011,0.0011,,,,,
4199,2047,T5LUBRI_GREASEIPPU,LUBRI_GREASE,,,,,,,,,,,,,,,,,,,0.0011
4200,2047,T5LUBRI_GREASEIPPU,,,99999.0,,,,1.1e-07,1.1e-07,,,2.2528925e-08,99999.0,1.1e-07,,,99999.0,,4.5614203e-08,0.0011,
4201,2047,T5LUBRI_OILSIPPU,E5IPPULUBRI_OILS,,,,,,,,,,,,,0.1365,0.1365,,,,,
4202,2047,T5LUBRI_OILSIPPU,LUBRI_OILS,,,,,,,,,,,,,,,,,,,0.1365
4203,2047,T5LUBRI_OILSIPPU,,,99999.0,,,,1.365e-05,1.365e-05,,,2.7956348e-06,99999.0,1.365e-05,,,99999.0,,5.6603079e-06,0.1365,
4204,2047,T5PARAFFINIPPU,E5IPPUPARAFFIN,,,,,,,,,,,,,0.0148,0.0148,,,,,
4205,2047,T5PARAFFINIPPU,PARAFFIN,,,,,,,,,,,,,,,,,,,0.0148
